comercializador,nome,proposta,tipo,segmento,faturacao,pagamento,opcao_horaria_e_ciclo,potencia_kva,preco_potencia_dia,preco_energia_simples,preco_energia_fora_vazio,preco_energia_vazio_bi,preco_energia_ponta,preco_energia_cheias,preco_energia_vazio_tri,tar_incluida_energia,tar_incluida_potencia,financiamento_tse_incluido,desconto_fatura_mes,desconto_meses_limite,site_adesao,notas,Unnamed: 23
Endesa,"Endesa - Digital Luz (-22% 3 meses, depois -17%) (FE+DD)",END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,1.3095,,0.162531,0.10713,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,"Desconto de 22% nos 3 primeiros meses, depois diminui para 17%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,"Endesa - Digital Luz (-22% 3 meses, depois -17%) (FE+DD)",END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.6364,,0.162531,0.10713,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,"Desconto de 22% nos 3 primeiros meses, depois diminui para 17%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.1709,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.2584,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.3277,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.4607,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.5615,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.7492,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.9351,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,1.2493,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,1.5851,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,2.0673,0.137378,,,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.3283,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.4093,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,5.75,0.4807,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,6.9,0.5527,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,10.35,0.8135,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,13.8,1.1171,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,17.25,1.3934,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,20.7,1.7413,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,3.45,0.3152,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,4.6,0.3918,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,5.75,0.4588,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,6.9,0.5266,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,10.35,0.7741,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,13.8,1.0647,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,17.25,1.3278,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa - Digital Luz (Depois dos 3 meses -17%) (FE+DD),END_38,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Semanal,20.7,1.6625,,0.17295,0.113997,,,,True,True,True,,,https://www.endesa.pt/particulares/planos/luz/digital-luz,Desconto de 17% após os 3 primeiros meses,
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,1.15,0.2498,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,2.3,0.3265,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,3.45,0.3866,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,4.6,0.5033,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,5.75,0.592,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,6.9,0.7556,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,10.35,0.9216,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,13.8,1.198,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,17.25,1.4928,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Simples,20.7,1.9134,0.164639,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,3.45,0.3926,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,4.6,0.4652,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,5.75,0.5292,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,6.9,0.5938,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,10.35,0.8273,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,13.8,1.0995,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,17.25,1.3468,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Diário,20.7,1.6583,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,3.45,0.3926,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,4.6,0.4652,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,5.75,0.5292,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,6.9,0.5938,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,10.35,0.8273,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,13.8,1.0995,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,17.25,1.3468,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-22% 3m > -12%) (FE ou DD),,Fixo,Doméstico,"Fatura eletrónica, Fatura em papel","Débito Direto, Multibanco, Numerário/Payshop/CTT",Bi-horário - Ciclo Semanal,20.7,1.6583,,0.195821,0.141877,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 22% nos 3 primeiros meses, depois diminui para 12%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,1.15,0.2466,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,2.3,0.3223,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,3.45,0.3817,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,4.6,0.4968,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,5.75,0.5844,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,6.9,0.7459,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,10.35,0.9098,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,13.8,1.1826,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,17.25,1.4737,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Simples,20.7,1.8889,0.162528,,,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,3.45,0.3875,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
Endesa,Endesa Quero+ (-23% 3m > -13%) (FE+DD),,Fixo,Doméstico,Fatura eletrónica,Débito Direto,Bi-horário - Ciclo Diário,4.6,0.4592,,0.19331,0.140058,,,,True,True,True,12.3,3.0,https://www.endesa.pt/particulares/planos/luz/quero-mais-luz,"Oferta de 10€ (+IVA) nos primeiros 3 meses. Desconto de 23% nos 3 primeiros meses, depois diminui para 13%. Verifique o valor após os 3 meses iniciais neste simulador.",
